spot,content,label
黄果树,静静感受黄果树瀑布吧！真的是很美很美！,好评
黄果树,月中下旬、去了贵阳！刚好有时间就去了下黄果树瀑布！挺壮观的！而且运气很好，在黄果树瀑布看到了很久很大的彩虹??，超级美！因为不是水量很大，然后还走了水帘洞！嘻嘻，觉得贵州的自然风景太多太美了、一次旅行的时间根本就不够看，第一次看到黄果树瀑布、真的好震撼、很美！很值得一去的一个景点！还在黄果树瀑布周边拍了三张照！因为自己一个人去的、也不好意思让别人拍，哈哈，也不贵。元三张！还给你塑封！算是留个美好的纪念吧！有机会、一定要再去一次呀！,好评
黄果树,今年雨水大，所以景点相当壮观，很遗憾由于雨水大好多景点都封了，但是一点都不影响这里的风景，没来的时候就听朋友说贵州的景色很美、看了几个景点时候觉得真不错。黄果树瀑布是世界前几大瀑布一点也不差，除了人多点，其他都没毛病都不错，还会在来的！不太适合岁数太大年龄的人因为路比较滑。,好评
黄果树,大瀑布超级壮观真心安利 其实也不一定要穿雨衣 有一点湿 但走一会就完全干了 记得一定要网上提早预定 因为我们去现场的时候是不卖当天票的 现场卖的的是老人优惠票等 现场也是扫官方二维码 但按理说非贵州的游客半价+（旅游大巴短驳车）但木有这个套餐 最便宜的额外要加个景点 建议可以乘上大巴直接去第三个景点 把瀑布看了 像我这种懒的走路的 其余个就随缘逛逛 安利德克士隔壁的酸奶冰激凌很好次,好评
黄果树,热情的布依族、丰盛的安顺美食。 旅行中的美，等着你去发现。,好评
黄果树,常听说，贵州天气是无三日晴，地无三里平。昨夜今晨只听得雷声隆隆，大两傾盆，为今天洗尘送来了清新凉爽的好天气。 吉人自有天相。清晨驱车前往久仰神往的。黄果树景区現看亚洲第一的黄果树大瀑布，因为是雨季，真是覌最瀑布的最佳季节，黄果树瀑布宽有米，落差米，瀑布飞洗而下，声若雷振，翻冮捣海，如银帘飞挂群山中，气势辉宏，非常壮观。身临其境，不虚此行。,好评
黄果树,人爆爆爆多！去那天没大太阳，在瀑布边没看到彩虹。不过，还是想感叹大自然的鬼斧神工。很美！景区附近住宿很多，但想要好一点的，还是提前预定吧。到了景区，不能自驾进去，需要换乘多辆旅游大巴车。等候的人非常多，我们当时看到人多得吓死人，就坐了附近村民的“野租儿”。后来才知道，虽然等候的人非常多，但一个大巴车可以坐很多人，而且发车频率很快，所以，其实等候景区的大巴车也多等不了多久。,好评
黄果树,春节放长假了，不能浪费这难得的假期，做好攻略订好机票酒店就一个人出发去旅行了。想着到贵州到处玩玩，首选就是当地的黄果树了，瀑布很大，还看到了彩虹，唯美壮观。景区旁边大卖场买了当地的手工银杯银筷，被导游说天花乱坠说当地的银怎么怎么好，回来发现银筷一用就变黑不推荐买哈，感觉还是云南的银质量好。,好评
黄果树,旺水期，来的是时候。 可惜水帘洞遭遇施工，没法进入。 看来下次还得来打一次卡。,好评
黄果树,嗯呐！ 好看 壮观 凉快 高大 威猛 避暑圣地！超级凉快 小时候书本上向往的生地方 现在要一个一个去看看……这是梦想 但是 要吐槽一下景点外面 门口 景区外面有点烦 脏乱差 各种混乱 停车很不方便 景区门口 也没什么吃的 明显和这么有名的景区 配套设施不齐全 不符合国家级景点的标准,好评
黄果树,自驾回广东的时候，路过了贵州，于是就想着玩一圈贵州的景点，当然，黄果树瀑布就一定要在行程里咯！ 景区很大，有好几个景点，需要乘坐观光车，我们乘坐的观光车还是的士，如果个人就刚好一个车，个人的话可能还要等会儿。 大瀑布给人还是很震撼的，还有西游记里著名的水帘洞，也是值得一去！ 还有各个小瀑布，湾湾流水，感觉很是惬意。整个景区走路的地方还是有点多，我们带着小朋友还是有点吃力，但是真的还是蛮值得的！毕竟A景区也不是徒有虚名，很棒！,好评
黄果树,趁着高考期间去的，人果然不多，明智啊而且是汛期，瀑布流量也是最大的，做扶梯上下果然很轻松的。就是水帘洞封闭掉了没法去遗憾的！其实个人感觉小七孔比黄果树要有看头的。黄果树名字竟然是徐霞客起的也是蛮有意思的。是个不错的景点，就是周边到处是封掉的店铺，实在大刹风景。希望整顿好后能还原真山真水哈,好评
黄果树,月号去的，去的时候刚好赶上水量比较大，整个瀑布看起来十分的壮观，尤其是在水帘洞里，真感受到大自然的鬼斧神工。黄果树瀑布，百闻不如一见。还有一些其他的小景区，与黄果树瀑布本身相比感觉就是小儿科了,好评
黄果树,#神秘多彩贵州# 从青岩古镇出来，km，四点钟到达黄果树，一路上时晴时雨，入住酒店老板指路游客中心，顺利买门票、观光车票（均两日内有效）成人+，儿童岁以下免门票（相当贴心），先游览了陡坡塘瀑布，已经感觉很壮观 第二天大瀑布,好评
黄果树,名不副实，园区设计有问题，故意让游客绕路走,好评
黄果树,第一次来黄果树瀑布，没什么准备，没提前买票，直接在售票大厅买了票，然后上了大巴车。里面有三个主要的景点，都需要大巴车穿梭连接。不用再额外买票，但是如果人多等车确实有些麻烦。我去了其中两个，我的建议就是只去大瀑布景点就好了。其他没什么意思！大瀑布景点建议买扶手梯门票，元来回，很值得！如果不怕累不怕热就自己步行！大瀑布确实会湿身，但是很爽！可以买雨衣和雨鞋前往！但是还是被湿身感觉爽快！,好评
黄果树,敢问路在何方，路在脚下…… 《版西游记》拍摄地,好评
黄果树,贵州的风光真的很好，有山有水空气好，黄果树景区就是因为西游记才名声大噪。去的时候是春天，瀑布水量小，水流看起来很小，据说夏天雨后很壮观，水帘洞那里一定要买雨衣，洞小地滑，尽量穿防滑的鞋子，因为我就摔了一跤。这里就像个天然氧吧，多待几天估计皮肤都会变好，有机会一定再来。,好评
黄果树,大自然的鬼斧神工啊！太壮观了！最近遇上汛期，水量巨大，可惜水帘洞封了没能进去。之前看攻略说黄果树瀑布晴天一定能看到彩虹的，但是在某一个角度要找。这么大水量我坚信可以，所以一直去找，终于在较顶部的观景台，“洗了个澡”的时候找到了双彩虹！值了！！,好评
黄果树,总体来说还是不错的 小学课本里出现过的地方终于来一看究竟了 一路走走停停也不算太累 不是假期人不多 旅行团会多一些 不过旅行团走的比较慢错开就好了 其实没有想象中的那么惊艳 不过不来的话就会遗憾 如果来到贵州了就来这里看看吧,好评
黄果树,唉，遗憾呀，在天星桥耗费了%的体力，到了黄果树，人多，块钱的电梯必须做，要不我非走废了，就这样，我还是没有走到黄果树最近的地方，走到能走的最近的地方了，远观了一下黄果树瀑布，主要是去过尼亚加拉大瀑布，所以黄果树看着不如小学课本上的伟岸，但黄果树瀑布是中国和亚洲第一大瀑布，也是世界上最富盛名的大瀑布之一。,好评
黄果树,飞流直下三千尺 ，疑是银河落九天。,好评
黄果树,虽然也不是第一次看见瀑布，不过黄果树瀑布依旧很震撼呀。走下去爬上来也不算太累。就是下面雨太大，也没有上去拍，就在下面感受了一下，记在脑海里吧。,好评
黄果树,景色很棒，来贵州必须到的地方吧…,好评
黄果树,去年年初出差黄果树大瀑布风景区（给他们放贷款） 所以肯定要实地考察一圈啊。一月初 很冷 很冷 感觉亲眼见到并不壮观 有趣的是爬上山钻到瀑布里面“洗澡”。还能打扮成少数民族姑娘当一波地道游客。因为是淡季并且是工作日，所以很少游客，瀑布水量也不大，瀑布还可以上去，旺季是不让上去的，中间的图五就是在瀑布的里面 意境！陡坡塘是图三 天星潭是图八。图九是我优秀的评审和法务小哥哥黄果树还是值得一去的 一生一定要打卡一次的地方。贵州菜都很臭 因为当地人非常喜欢鱼腥草。大瀑布啊 天星潭什么的都是独立景区 独立收费的 几十到一张门票不等 具体的我不记得了照片看我就行了,好评
黄果树,精华来了~~~黄果树大瀑布，世界上唯一一个度无死角欣赏的瀑布，只要你有体力，你就慢慢欣赏吧，爬山爬下~~~~ 当当当当当~~~~~~见过彩虹不稀奇吧？见过双彩虹就稀奇了吧？而且之前看的安顺天气预报是阴有阵雨，我的面子大吧？这一场景也出现过去年的壶口瀑布，我到那里的时候正好出现彩虹，当地司机说有的时候一个月都不一定看到彩虹的~~~人品啊？说到这我不得不说我是自带发光体，不是衣服的颜色，而是运气，这次行程的所有地方，除了镇远的第二天有点小毛毛雨，其他都是我去的前一天或者离开的时候下雨，而且有的地方是大雨，但是我一到那边就雨过天晴，这是什么？这是反雨神超能力，我誓与萧敬腾比几率！！哈哈哈哈哈！！上图！,好评
黄果树,我们是月份去的，去的时候刚好下过一场大雨。水量很大，水都是黄的。由于来之前刚下过大雨，所以说后面很多景点都已经封闭了。没有看到高老庄后面的风景，据说是怕危险封闭了。月号到月份去外地人到贵州可以办票，并且自驾游的话，高速也是半票。,好评
黄果树,黄果树瀑布，古称白水河瀑布，亦名“黄葛墅”瀑布或“黄桷树”瀑布，因本地广泛分布着“黄葛榕”而得名。位于中国贵州省安顺市镇宁布依族苗族自治县，是世界著名大瀑布之一。以水势浩大著称。瀑布高度为.米，其中主瀑高米；瀑布宽米，其中主瀑顶宽.米。黄果树瀑布属喀斯特地貌中的侵蚀裂典型瀑布。,好评
黄果树,黄果树瀑布位于贵州省安顺市 从小看着西游记长大的我，对于水帘洞十分的向往，来到这里十分的期待，可是由于到了汛期，水量太大大大大，水帘洞被迫关闭，十分的遗憾。但是由于汛期，瀑布就十分的壮观了，整个空气中都飘散着水珠，站在一两百米外都能感受到，气势磅礴。 白水瀑布信奇绝，占断黔中山水窟,好评
黄果树,对黄果树瀑布的向往由来已久，虽然不是汛期，但游人依然不少。在贵阳难得一见的太阳?，就在我们驻足美景的时候，露出来一下午的微笑。 徐霞客老先生游历过的足迹，也成了我们这等小辈追寻的旅程。瀑布后的水帘洞，道路不宽，有水还很滑，注意下就好。至于缆车真的没必要坐，景区并不大。,好评
黄果树,一次说走就走的旅行地，贵州安顺黄果树大瀑布之。 黄果树是世界最著名的大瀑布之一，亚洲第一??，也是西游记的取景地，真的名不虚传，那天水势量巨大，尤其走到瀑布最下边，那滔滔不绝的瀑布从悬崖顶端倾泻而下，气势恢宏！现场让你感受到这才是最美的风景?,好评
黄果树,很壮观的瀑布，去的时候水量很大，要打伞或者穿雨衣，不然衣服和头发都会弄湿的。 水帘洞也很值得一看。 观光扶梯据说是世界最长的，可以选择单程，回程时候坐上去，不过这个景区里面还好的，要爬的地方不是很多，运动量属于中篇下这种。,好评
黄果树,在淘宝找的跟团游贵阳市区火车站早上出发一天下来时间还是比较赶的，没有强制消费有一个必逛的礼品店但是也可以不买东西，一天时间景点差不多只能看一半！也算了有些遗憾了，不过再逛就不行了景点里面全靠走路一天下来当时不经常运动的我腿都疼。晚上六点多回到贵阳。再就是跟团中午包一顿饭这个就算了哈哈哈跟普遍的团餐一样,好评
黄果树,现场不卖当日门票只卖车票了，只能在网上买第二天的门票，切记切记！,好评
黄果树,国家A级景区很好，沿着路往前走全是风景很漂亮，收费合理不费，下次还要细致的玩玩！,好评
黄果树,景区还是很不错的，因为赶时间，一路狂奔，来回加照相都得四五个小时。 大瀑布还是很壮观的，拍照很好，还赶上了双彩虹??，超级漂亮！ 水帘洞里一直在滴水，头发会湿掉 主推黄果树景点，其他两个景点没有时间就略过，没什么特别好玩的。,好评
黄果树,贵州的黄果树瀑布是我们梦寐以求的旅游景点，想往了很长时间，这次终于如愿，从山上往山下走，走一段会有一段景色，有一座小教堂，挺别致的，让人浮想联翩，还有休息的小亭子也挺不错的，特别是看到了黄果树的大瀑布，那真是令人疯狂，太震撼了，由于这次雨水特别大，瀑布就更加壮观，看着瀑布就不想离开。,好评
黄果树,月份水量大时真的非常壮观，照片只能窥其一角而已。飞流直下三千尺，大瀑布的水汽顺着山谷蹦起水花，站在瀑布十米以外都会被喷淋湿透，在夏天时真是超级爽。黄果树瀑布一共三个景区，我们家人是分两天去的，一天走很累。天星桥下游的银坠链瀑布很远，但真的值得看，光这一个景点我们就花了-小时。陡坡塘先看吧，这个比较一般，一小时多点就够了。大瀑布我们是第二天上午去的，看过大瀑布之后真的是其他瀑布都看不上眼了。附近民宿一般都有免费的景区接送服务，,好评
黄果树,到贵州怎能不到黄果树呢，小时候一直对黄果树瀑布充满了向往，估计我去的时候水流量不是最大的时候，再加上看过了九寨沟诺日朗瀑布后就没有那种震撼力了，不过水帘洞还是很好玩的，就是人太多，建议不要拍，毕竟只有一人通过的路停下来会影响后面的人。也很危险。,好评
黄果树,丰水期水流很大 接近就下大雨了 还不错 太太太太多人了 三个观景台都有去 累趴下,好评
黄果树,黄果树大瀑布 宽米，高米中国第一！水大壮观,好评
黄果树,位置：贵州，安顺，关岭县。 这个景点是之前去过的，当时宝宝还没有出生，最近广州大暴雨，翻看相片的时候，忽然发现黄果树瀑布的照片很应景。 贵州的山路比较崎岖，景点参观最好是跟团，客车师傅的驾驶技术稳当，瀑布非常壮观，不愧是A级景区。,好评
黄果树,黄果树瀑布是亚洲最大瀑布，端午前后正是涨潮的季节。水量很大，而且附近山体都是石灰石山体。所以一下雨就是各种水土流失。瀑布都是黄色的，黄泥汤子。哈哈哈。 走近瀑布，可以坐往返电梯。单程，往返。很方便。 补充，第二张是黄果树，据说每个树叶都向着太阳。所以这边叫黄果树瀑布。导游说是橘子树。,好评
黄果树,黄果树瀑布是中国和亚洲第一大瀑布，也是世界上最富盛名的大瀑布之一。这里也是全世界唯一一个可以从前后左右里外上下都能观赏的瀑布。巨大瀑崖上轰然坠入十七米深的犀牛滩中，声如巨雷，山鸣谷应，气度恢弘，气象万千，摄人心魄。 黄果树瀑布的瀑布后面藏着一个洞穴，这个洞穴因为所处的环境被人们形象的成为水帘洞，进入洞里可以看到瀑布里面的世界是怎样的，看到瀑布这一面的洞壁上有几个洞口，通过这些洞口，可以看到流动的瀑布，体会不一样的感官上的震撼。进入水帘洞里还必须穿雨衣，不然衣服很快就会被雨水打湿，因为瀑布外会有水从洞里的窗口处冒进来。水帘洞内是一个奇特的世界，它又许多奇形怪状的石头，给观看它的人带来许多新奇感。,好评
黄果树,"Tianxingqiao, Great Falls  Steep Slope Pond. Pernally, there is a Gaolaozhuang in Tianxingqiao scenic spot  it is suggested to play for three hours. However, I think more than one hour is enough. Pernally, I don't feel much about it. The Great Falls are very good, spectacular  a little tired. I didn't take the straight ladder to the steep slope pond last",好评
黄果树,今天的黄果树一日游，很满意，很开心，看到了黄果树瀑布的壮美，从早上点出发，导游在车上就介绍了贵阳的一些特色以及行程的安排，介绍的很详细，每个景点都玩的很尽兴，第一次来这种纯旅游，感觉很不错，导游的组织，服务，车，吃饭……都安排的井井有条，而且有耐心，细心，照顾到每组游客，以后还会选择这家。,好评
黄果树,??黄果树瀑布，刚下过雨???所以水量很是充足，瀑布很是壮观！争先恐后、奔涌而来！贵州前几天的雨???莫不是为我们而下？,好评
黄果树,??黄果树瀑布是世界著名大瀑布之一。以水势浩大著称。瀑布高度为.米，其中主瀑高米；瀑布宽米，其中主瀑顶宽.米。黄果树瀑布属喀斯特地貌中的侵蚀裂典型瀑布。 ??去年暑假带着宝贝去旅游，有幸看到黄果树最大的水流量，气势磅礴十分震撼。,好评
黄果树,今年五一过节的时候去的。 黄果树瀑布特别的美而大气，在这个景区的可以看到各种各样的瀑布，黄果树瀑布是最有名的，我们还看到了包括项链瀑布多种瀑布。还有溶洞等。 人挺多，但是还好，没有说拥堵到不和谐。五一去季节非常合适，正好凉爽的天。,好评
黄果树,美丽的山水画，漂亮的晚霞… 让人流连忘返…,好评
黄果树,著名A景区安顺的【黄果树瀑布】令我较为失望 瀑布没有传说中的那么壮观 周边的绿化环境还是不错的 车程离贵阳虽然不是很远 但是路途较颠簸 信号也略差 即使晴朗的天空作伴 景点与我的期望值相差较大 出来旅游就是散散心 瀑布的响声还是敲击着心灵,好评
黄果树,“VIP佩奇周” 黔东南的景色真是不一般，祖国景色处处皆不同。 旅游之处的妙在于，你知道会看到什么，结果是注定的，过程非常重要。黔东南的景，一步一景，美不胜收。 黄果树瀑布，名气很大。恰似那浸一泓碧玉流香，湍急的水，庆风雷际会从龙。奔腾而下，一泻千里。又缓缓变深，深不可测。 　 倒悬一片，瀑布飞来。,好评
黄果树,飞流直下三千尺，疑是银河落九天 想了好久有关瀑布的诗...... 今天终于能一睹其芳容 终见黄果山瀑布，终见你的美 滔滔不绝的瀑水从崖顶倾泻而下 气势恢弘，声势浩大，壮观磅礴 现场感受别提多震撼了… 是一个会让你下次还想来的地方,好评
黄果树,真心值得一去的景区，硬件很完善，参观路线也设计的很好，特别是有一段从瀑布里面进去的，真的是好赞，只是里面水也不小，建议撑伞，否则肯定废了。淡季来虽然枯水期，水流和雨季差远了，但人少不是一点点，那个去瀑布里面的路线，如果是长假或是旺季来，排队一小时以上绝对轻轻松松，而且天还很热，不像淡季，直接闲庭信步走进去了。最后那个大扶梯，如果你们是逛完景区才遇到的大扶梯上山，那相当建议坐一下，反我没坐是爬到崩溃了，如果是下山，那真的没必要花这冤枉钱了。,好评
黄果树,壮秀美丽的黄果树大瀑布！来到了贵州欣赏了它的秀美和磅礴，真的就和诗仙太白的诗一样，飞流直下三千尺 、疑是银河落九天！壮哉！壮哉！ 陆地上全部的水都是从高处向低处流动的。因为地势越陡峭，水就会向下流得越快。而在地势高低十分显著并且地势发生转折变化的一些地方，水流就会突然从高处流下来，这样就形成了瀑布。 瀑布的形成必须有水，同时它还要有高低陡然变化的各种地形。因为地壳运动。地壳就会发生断裂错动，而且断裂的两侧岩层又会产生相对升降，这样造成了很陡的岩壁。所以河流经过这陡崖时，自然就会飞泻而下，从而形成了瀑布。 另外，在河流注入海洋处的一些海岸边，因为猛烈的海浪经常拍击海岸，从而迫使海岸“后退”，河流也就“缩短”了。假如海岸被破坏的速度相当快的话，那么原来高出海面的河底也会“倒置”在海岸上，河流在入海处就会形成瀑布。,好评
黄果树,最近丰水时间，只能说太震撼了。 瀑布后有一个水帘洞拦腰横穿瀑布而过，由个洞窗、个洞厅、股洞泉和个通道所组成。从水帘洞内观看大瀑布，令人惊心动魄。这样壮观的瀑布下的水帘洞，在世界各地瀑布中也是罕见的。瀑布前面是一很深的箱形岩溶峡谷，左为悬崖峭壁，古木森森;右为钙华坡、石笋山，芳草繁花，铺上云天;中为犀牛潭、马蹄潭……，潭滩相连，透逝相接。,好评
黄果树,可能因为小时候对这里的想象太美好啦，看到黄果树瀑布后，觉得没有想象的美好与宏大。因为是非旺季，游人不是很多，不过也有很多遗憾，比如水帘洞就不让去，有点遗憾啦。大家看照片是不是也觉得水不是很多，缺少气势呢。建议大家在七月来，估计会好些。,好评
黄果树,去黄果树景区的时候刚好赶上枯水季。水不多，人也不多。因为他当天去当天回到贵阳市区，时间很赶，没有走完全部景区。 景点顺序 附一张大致的地图。观光车有专门的乘坐站点，我们坐的时候，司机师傅会依次带你去天星桥—大瀑布—陡坡塘。 天星桥 天星桥位于大瀑布下游五公里处，集石、水、根、藤、洞、瀑等喀斯特景观之大成于一体。 树木确实很有原始森林的感觉，石头也别具特色中途找了条小路穿出来了，据别人说这只是前/段，后面的人少很多，风景也很美。下次有机会早点去咯?坐观光车来到大瀑布景区。 首先会经过一个盆景园，大家都急着去看大瀑布，这里的人相对较少，但各种盆景却值得慢慢欣赏。 大瀑布 休息了一会儿前往大瀑布，隔着很远就听见了水声，隔着树木远望大瀑布，似乎没有想象中的壮观。走近看，水汽充沛，水势还是比较浩大的。 黄果树瀑布高度为.米，宽米，是唯一可以从前后左右上下六个方位观赏的瀑布。 瀑布下是犀牛潭，很静怡。从这里出去穿过一个很长的集市，就可以坐大巴车返回市区了。,好评
黄果树,很棒的景区，我是月号从贵阳包车带爸妈过来的，人特别少，水特别大，连平常关闭的水帘洞都开放了，特别幸运！景区干净整洁，指路标示明确，而且因为青岛市和安顺市对口援建，所以门票折优惠，元，特别划算！这都是优点！说说缺点吧，带岁父母来一趟不容易，总共点进去景区到下午点半出景区，一共.小时，累到不行！走的很多的冤枉路，这是景区规划不合理所致！其一，进景区路窄，人多，导致浪费时间，这是黄果树瀑布景区。其二，走出景区到大巴车大约分钟走路路程，期间会经过一些商家，卖吃的喝的，不合理，应该统一管理，有餐饮中心，不应该走这么多冤枉路才能找到大巴车。其三，景区服务人员态度很恶劣，有损景区形象，问路的话说自己看牌子，不像五A景区该有的素质！上下大扶梯要价太贵，有许多老人不舍得花元导致下不去上不来，建议整改！,好评
黄果树,今年的水量真是不错，我记得黄果树瀑布还是世界著名大瀑布之一呢，不知道现在还是不是水量好的时候，确实挺壮观的，也曾是电视剧西游记的取景地。黄果树瀑布的观赏角度和壶口瀑布是不一样的。游客可以自己体会。,好评
黄果树,十二月底去的 景区里还是有点冷滴 大大小小的瀑布各有特色 非常漂亮 黄果树大瀑布 从远处近处还有瀑布后面看 每个角度都有不同的风景 大自然真的很神奇 导游人好又有耐心 考虑到游览的方方面面 一整天下来除了早上起得早 其他都完美～ Ps.景区门口卖的烤红薯太太太好吃了～,好评
黄果树,"在贵州，能让你看见水的各种形态。 黄果树，能满足你对瀑布的各种想象。 大名鼎鼎的贵州黄果树瀑布，今年终于带家人自驾来打卡了。 三个景区:天星桥，陡坡塘，黄果树大瀑布，全程都需要搭乘景观车。个景点分天走完，比较悠闲，不会太赶，人也不会太累。 第一天下午去天星桥，这也是黄果树景区最累的一个景点，全程走下来，个小时吧，精华都在最后，所以后半程一定要走，否则就白来了。银链坠潭瀑布实在太精彩了，第一次看到这样的瀑布群，非常过瘾。天星洞还能顺带看下溶洞景观。 第二天上午去大瀑布和陡坡塘，大瀑布走路下去，看完之后再坐世界最长的户外手扶梯上来。之后去陡坡塘景区，看西游记取景地的陡坡塘大瀑布。两个景点走下来，,个小时差不多。 综合来讲，黄果树瀑布群还是很好看的，但是景区外围管理比较混乱，售票处和景观车的路牌指示不清楚，售票处附近全是揽客吃饭的、推销雨衣的，停车场入口指示也不清晰，没有一个五星级景区应该有的秩序，这点旅游局还应该加强。",好评
黄果树,贵州黄果树瀑布到此一游,好评
黄果树,风景真的很美，但是人真的是太多了，等大巴车要等很久，排队看瀑布也要很久，但是如果能自己开车好像就不用等大巴了，这样相对来说会好很多。环境很好，也没有随地乱扔的垃圾之类的，除了人多和热没有什么不好，谢谢啦,好评
黄果树,中国最大，世界第三的瀑布，果然名不虚传！过来旅游的时候赶上汛期，水量巨大，但缺点就是巨大的水流冲起了泥沙，使瀑布相当浑浊，所以，水量和清澈度无法兼得吧。陡坡塘瀑布相对小了一点，但人也并不少，天星桥除了个天石头路外，没啥可玩。,好评
黄果树,小时候就背过中国的名胜古迹，其中就有黄果树瀑布，这次终于来看它了。就两个字，震撼，当你走到它的面前的时候，才能感受到它的壮阔，照片是不能提现它的美的，大自然的鬼斧神工。 我们去的前一天下了一场大雨，于是水量就更大了。遗憾的是只能走到第二观景台，后头的水帘洞关闭了。 陡坡塘我们没有走，天星桥的下半段也关闭了。不过只看一下黄果树瀑布，也能值回票价了。景区各项收费还算合理，不坑。,好评
黄果树,带着爸妈国庆节去的，还好错峰出行，人并不多，水流湍急河流蜿蜒，三个景点都很有转头,好评
黄果树,我是不是看到了假的黄果树瀑布，哈哈哈！ 赶上了今年水势最大的时候，额，有点壶口的意思，但是平时的黄果树并不是这样啊。 有利有弊吧。 优点，我还挺喜欢这种气势磅礴的感觉的，站在观景台上分分钟湿身挺特别的体验，这样的水势也不常见算是碰上了。 缺点，因为水势太大部分景点关闭啦，尤其天星桥的后半段，也是蛮遗憾的感觉呢。 景区蛮成熟的，交通运输很流畅，游客也不算太多，刷脸验票的体验也是很新鲜而且快捷不耽误时间。 三角梅开得也很美，还有高高低低的仙人掌。,好评
黄果树,著名的旅游景点，很壮观，值得一去。我是带老人去的，整体感觉不错。,好评
黄果树,大自然的馈赠，才是最美的风景。 从前对自然风光并没有太多兴趣，妈妈一直想看瀑布，这次就来到了黄果树瀑布达成心愿。 事实证明，壮观的景色，能一改你之前所有的印象。 整个景区分为三部分，陡坡塘、天星桥、黄果树瀑布，游玩时间大概需要六个小时左右，空气很好，全部是植被，但是全程几乎都是徒步，很累。 靠近瀑布，可以听到巨大的水声，还有水雾淋在身体上，视觉和听觉上的冲击，可以褪去所有的疲惫感。全程都不禁感叹，大自然的神奇，馈赠了如此美丽的景色，远不是照片可以体现的，如果有机会，一定要来身临其境的体会。,好评
黄果树,现在交通真的越来越方便了，重庆直接高铁到安顺，安顺到黄果树瀑布只要分钟大巴车，直接在安顺站就有直达车，安顺站的人也很好，什么都会给你说，也很热情。 我们去的时候还没得活动，大家可以月号后去，门票半价，活动力度还是很大，很吸引人的。 景区风景真的是很美很美，瀑布很宏伟、壮观。但是站在瀑布下来，水雾很大，其实我觉得打把伞足以，不用穿雨衣的，一定要带伞，不然真的会被淋成落汤鸡。然后化妆的美女一定不要画眼线，或者画个防水的，因为我就尴尬的变成熊猫了，结果自己还不知道，顶个熊猫眼到处跑。 我们去的时候三角梅开得盛，不失为一个拍照胜地。 没来过的亲，值得推荐的一个地方，重庆过去，一个周末就差不多了。,好评
黄果树,黄果树瀑布迎来汛期最大洪峰，跟之前去的感觉完全不同了。有种涛涛江水奔涌不息的的感觉，非常震撼。还偶遇苗家妹子组团过来玩，人美声甜气质佳。就差一首山歌来助兴了。给瀑布增色不少，也让游客眼前一亮。嗯，能走，能跑，能去到所有想去的地方。能折腾，真好。,好评
黄果树,?黄果树瀑布? 去年五一节 和小伙伴相约了 贵阳 中途用了一天的时间 去打卡了 小时候经常出现在 课本里的黄果树瀑布 没错 是记忆中的风景 很自然 也很壮观 不过 在节假日里出行 真的再次体验了 堵成狗 在景区里 真真实实的体验了一把 一动不动 可能再也不会 在节假日 去这样的景点了 ??,好评
黄果树,风景没话说~景区管理都是坑！出来了才看到评论说可以从陡坡塘走一点下山路到大瀑布！如果做景区大巴就会有导游带你走陡坡塘，天星桥，大瀑布的顺序！ 导游讲解给个耳机块钱好像不贵，结果陡坡塘不用爬就是看一下分钟结束，也没有时间看D 电影，然后为了赶时间天星桥走了一半问我们要不要自己去走后半段，说后半段不好看就一个瀑布，要爬.个小时很高很远！！大瀑布要走个小时！！时间紧！！还好脱队自己走了后半段不然后悔死！！天星桥的路一定要走完不会爬很高很累！风景特别美！！ 大瀑布如果往返坐电梯不去水帘洞半个小时就出来了！去下水帘洞也就个多小时！往返爬山的话可能要个小时，但是有评论说可以从陡坡塘走下坡下去呀！！！,好评
黄果树,非常棒 非常美 每一个景点都值得看 但是 要走很多路 一定穿运动鞋 ！不然累崩溃！穿运动鞋的我已经崩溃了！,好评
黄果树,黄果树瀑布座落在贵州省安顺市镇宁县，我们自驾游来到这里，看到黄果树瀑布，不禁让人想起唐朝诗人李白的《望庐山瀑布》诗词名句“日照香炉生紫烟 ，遥看瀑布挂前川。飞流直下三千尺 ，疑是银河落九天。”诗人写出了瀑布的壮观景象，让人流连忘返。,好评
黄果树,一直以来就想来黄果树。因为实在是太有名了。而且是世界第三大瀑布。我们去了天星桥和陡坡塘。哪里的自然景观真是太美了。里面有很多小的瀑布和池塘。花草树木遍地都是。我们去的时候气温也有多度了。还是很热的。但是景点里都有饮水机。最后去的黄果树瀑布。简直太壮观了。水量特别充足。真的推荐给大家。很值得一去。,好评
黄果树,爱美爱自由是天性而学习让这些特性释放放了，从小就读过马可波罗游记，徐霞客游记，茶马古道，水陆丝绸之路，泰山挑山工，济南的冬天，桂林山水，雷峰塔，黄果树瀑布等，所以追寻学生时代的记忆，黄果树瀑布必来的，当然还有壶口，吊脚楼，德天等等名瀑。参观景区既然来了就买个观光车的联票吧，瀑布比较多有陡坡塘，天星桥滴水滩瀑布等等有些很宽有些很高有些瀑布水珠好看，还有石林岩洞等，有山水洞石林木花鸟，一个个拜访吧,好评
